Theme,Name,Code
전기차(충전소/충전기),신세계 I&C,035510
전기차(충전소/충전기),원익피앤이,217820
전기차(충전소/충전기),아이엘사이언스,307180
전기차(충전소/충전기),LG전자,066570
전기차(충전소/충전기),LG헬로비전,037560
전기차(충전소/충전기),윌링스,313760
전기차(충전소/충전기),기아,000270
전기차(충전소/충전기),LG유플러스,032640
전기차(충전소/충전기),동양이엔피,079960
전기차(충전소/충전기),솔루엠,248070
전기차(충전소/충전기),현대차,005380
전기차(충전소/충전기),SK,034730
전기차(충전소/충전기),SK네트웍스,001740
전기차(충전소/충전기),알티캐스트,085810
전기차(충전소/충전기),웰바이오텍,010600
보톡스(보툴리눔톡신),제테마,216080
보톡스(보툴리눔톡신),파마리서치,214450
보톡스(보툴리눔톡신),디에스케이,109740
보톡스(보툴리눔톡신),청담글로벌,362320
보톡스(보툴리눔톡신),휴온스,243070
보톡스(보툴리눔톡신),한국비엔씨,256840
보톡스(보툴리눔톡신),휴젤,145020
보톡스(보툴리눔톡신),휴온스글로벌,084110
보톡스(보툴리눔톡신),메디톡스,086900
보톡스(보툴리눔톡신),알에프텍,061040
보톡스(보툴리눔톡신),유바이오로직스,206650
보톡스(보툴리눔톡신),대웅제약,069620
음성인식,알에프세미,096610
음성인식,미디어젠,279600
음성인식,코콤,015710
음성인식,카카오,035720
음성인식,코맥스,036690
음성인식,파인디지털,038950
음성인식,가온그룹,078890
음성인식,현대에이치티,039010
음성인식,브리지텍,064480
음성인식,셀바스AI,108860
음성인식,파트론,091700
음성인식,현대모비스,012330
음성인식,NAVER,035420
음성인식,블루콤,033560
바이오인식(생체인식),에프에스티,036810
바이오인식(생체인식),알체라,347860
바이오인식(생체인식),드림텍,192650
바이오인식(생체인식),동운아나텍,094170
바이오인식(생체인식),드림시큐리티,203650
바이오인식(생체인식),유니온커뮤니티,203450
바이오인식(생체인식),바이오로그디바이스,208710
바이오인식(생체인식),파워로직스,047310
바이오인식(생체인식),시큐브,131090
바이오인식(생체인식),엑스페릭스,317770
바이오인식(생체인식),라온시큐어,042510
바이오인식(생체인식),엠씨넥스,097520
바이오인식(생체인식),파트론,091700
바이오인식(생체인식),씨유박스,340810
바이오인식(생체인식),유니퀘스트,077500
바이오인식(생체인식),슈프리마,236200
바이오인식(생체인식),해성옵틱스,076610
바이오인식(생체인식),시큐센,232830
마이데이터,핑거,163730
마이데이터,아이티아이즈,372800
마이데이터,파수,150900
마이데이터,파이오링크,170790
마이데이터,유비벨록스,089850
마이데이터,NICE평가정보,030190
마이데이터,쿠콘,294570
마이데이터,NAVER,035420
마이데이터,헥토이노베이션,214180
마이데이터,세종텔레콤,036630
마이데이터,아톤,158430
해운,대한해운,005880
해운,팬오션,028670
해운,STX그린로지스,465770
해운,HMM,011200
해운,흥아해운,003280
해운,KSS해운,044450
스마트그리드(지능형전력망),일진전기,103590
스마트그리드(지능형전력망),아모그린텍,125210
스마트그리드(지능형전력망),CS,065770
스마트그리드(지능형전력망),옴니시스템,057540
스마트그리드(지능형전력망),스맥,099440
스마트그리드(지능형전력망),코콤,015710
스마트그리드(지능형전력망),LS ELECTRIC,010120
스마트그리드(지능형전력망),삼화콘덴서,001820
스마트그리드(지능형전력망),인스코비,006490
스마트그리드(지능형전력망),광명전기,017040
스마트그리드(지능형전력망),일진홀딩스,015860
스마트그리드(지능형전력망),아이앤씨,052860
스마트그리드(지능형전력망),피앤씨테크,237750
스마트그리드(지능형전력망),지투파워,388050
스마트그리드(지능형전력망),비츠로시스,054220
스마트그리드(지능형전력망),서전기전,189860
스마트그리드(지능형전력망),한전산업,130660
스마트그리드(지능형전력망),누리플렉스,040160
스마트그리드(지능형전력망),비츠로셀,082920
스마트그리드(지능형전력망),피에스텍,002230
스마트그리드(지능형전력망),포스코DX,022100
철강 중소형,부국철강,026940
철강 중소형,TCC스틸,002710
철강 중소형,금강공업,014280
철강 중소형,동일철강,023790
철강 중소형,영흥,012160
철강 중소형,현대비앤지스틸,004560
철강 중소형,삼현철강,017480
철강 중소형,NI스틸,008260
철강 중소형,유에스티,263770
철강 중소형,화인베스틸,133820
철강 중소형,경남스틸,039240
철강 중소형,신스틸,162300
철강 중소형,동양철관,008970
철강 중소형,제이스코홀딩스,023440
철강 중소형,금강철강,053260
철강 중소형,하이스틸,071090
철강 중소형,대호특수강,021040
철강 중소형,DSR제강,069730
철강 중소형,휴스틸,005010
철강 중소형,SK오션플랜트,100090
철강 중소형,동국산업,005160
철강 중소형,아주스틸,139990
철강 중소형,한국특강,007280
철강 중소형,넥스틸,092790
철강 중소형,동일제강,002690
철강 중소형,원일특강,012620
철강 중소형,한국주철관,000970
철강 중소형,동양에스텍,060380
철강 중소형,대창스틸,140520
철강 중소형,한일철강,002220
철강 중소형,대동스틸,048470
철강 중소형,코메론,049430
철강 중소형,문배철강,008420
철강 중소형,동일산업,004890
철강 중소형,율촌,146060
철도,제룡전기,033100
철도,케이씨에스,115500
철도,에스피지,058610
철도,푸른기술,094940
철도,우림피티에스,101170
철도,비츠로테크,042370
철도,우리기술,032820
철도,서한,011370
철도,옵티시스,109080
철도,남광토건,001260
철도,알루코,001780
철도,삼현철강,017480
철도,유신,054930
철도,에스트래픽,234300
철도,와이어블,065530
철도,우리넷,115440
철도,대아티아이,045390
철도,대양전기공업,108380
철도,세명전기,017510
철도,한국종합기술,023350
철도,리노스,039980
철도,황금에스티,032560
철도,피앤씨테크,237750
철도,서암기계공업,100660
철도,HDC랩스,039570
철도,동아지질,028100
철도,동일제강,002690
철도,도화엔지니어링,002150
철도,부산산업,011390
철도,이엠코리아,095190
철도,빛샘전자,072950
철도,현대제철,004020
철도,삼일씨엔에스,004440
철도,우원개발,046940
철도,대원전선,006340
철도,특수건설,026150
철도,비츠로시스,054220
철도,현대로템,064350
철도,메디콕스,054180
철도,하이록코리아,013030
철도,다원시스,068240
철도,국영지앤엠,006050
철도,대호에이엘,069460
테마파크,이월드,084680
테마파크,시공테크,020710
테마파크,신세계건설,034300
테마파크,국보디자인,066620
테마파크,한국종합기술,023350
테마파크,현대건설,000720
음식료업종,티엔엔터테인먼트,131100
음식료업종,대한제당,001790
음식료업종,노바렉스,194700
음식료업종,삼양식품,003230
음식료업종,디딤이앤에프,217620
음식료업종,인산가,277410
음식료업종,농심,004370
음식료업종,정다운,208140
음식료업종,DSEN,065150
음식료업종,해태제과식품,101530
음식료업종,우양,103840
음식료업종,샘표식품,248170
음식료업종,휴럼,353190
음식료업종,마니커에프앤지,195500
음식료업종,푸드나무,290720
음식료업종,CJ제일제당,097950
음식료업종,CJ프레시웨이,051500
음식료업종,크라운제과,264900
음식료업종,미래생명자원,218150
음식료업종,대상,001680
음식료업종,하이트진로,000080
음식료업종,에이치피오,357230
음식료업종,제주맥주,276730
음식료업종,서울식품,004410
음식료업종,오뚜기,007310
음식료업종,사조동아원,008040
음식료업종,흥국에프엔비,189980
음식료업종,한국맥널티,222980
음식료업종,네이처셀,007390
음식료업종,동원F&B,049770
음식료업종,남양유업,003920
음식료업종,엠에스씨,009780
음식료업종,뉴트리,270870
음식료업종,삼양사,145990
음식료업종,하이트진로홀딩스,000140
음식료업종,오리온,271560
음식료업종,현대그린푸드,453340
음식료업종,HK이노엔,195940
음식료업종,대한제분,001130
음식료업종,교촌에프앤비,339770
음식료업종,LG생활건강,051900
음식료업종,푸드웰,005670
음식료업종,우듬지팜,403490
음식료업종,보라티알,250000
음식료업종,네오크레마,311390
음식료업종,SPC삼립,005610
음식료업종,팜스빌,318010
음식료업종,신세계푸드,031440
음식료업종,빙그레,005180
음식료업종,동서,026960
음식료업종,에이치엘사이언스,239610
음식료업종,국순당,043650
음식료업종,조흥,002600
음식료업종,신송홀딩스,006880
음식료업종,풀무원,017810
음식료업종,한탑,002680
음식료업종,매일유업,267980
음식료업종,롯데웰푸드,280360
음식료업종,롯데칠성,005300
음식료업종,코스맥스엔비티,222040
음식료업종,비피도,238200
음식료업종,에스앤디,260970
네옴시티,LS전선아시아,229640
네옴시티,희림,037440
네옴시티,에스와이,109610
네옴시티,SM C&C,048550
네옴시티,SM Life Design,063440
네옴시티,SNT에너지,100840
네옴시티,세아베스틸지주,001430
네옴시티,유신,054930
네옴시티,대모,317850
네옴시티,다스코,058730
네옴시티,제이엔케이히터,126880
네옴시티,도화엔지니어링,002150
네옴시티,인디에프,014990
네옴시티,세아특수강,019440
네옴시티,성신양회,004980
네옴시티,비츠로시스,054220
네옴시티,비엠티,086670
네옴시티,대한전선,001440
네옴시티,코오롱글로벌,003070
네옴시티,세아홀딩스,058650
네옴시티,삼성물산,028260
네옴시티,현대건설,000720
네옴시티,슈프리마,236200
네옴시티,수성샐바시온,084180
네옴시티,에스엠,041510
네옴시티,한미글로벌,053690
북한 광물자원개발,수산중공업,017550
북한 광물자원개발,우림피티에스,101170
북한 광물자원개발,티플랙스,081150
북한 광물자원개발,아진산업,013310
북한 광물자원개발,피제이메탈,128660
북한 광물자원개발,영흥,012160
북한 광물자원개발,동국알앤에스,075970
북한 광물자원개발,현대에버다임,041440
북한 광물자원개발,한국내화,010040
북한 광물자원개발,경동인베스트,012320
북한 광물자원개발,삼영엠텍,054540
북한 광물자원개발,대창솔루션,096350
북한 광물자원개발,SH에너지화학,002360
북한 광물자원개발,상보,027580
북한 광물자원개발,포스코퓨처엠,003670
북한 광물자원개발,현대코퍼레이션,011760
북한 광물자원개발,엘컴텍,037950
북한 광물자원개발,포스코엠텍,009520
북한 광물자원개발,쎄노텍,222420
북한 광물자원개발,한국주강,025890
전력저장장치(ESS),와이엠텍,273640
전력저장장치(ESS),신성에스티,416180
전력저장장치(ESS),비나텍,126340
전력저장장치(ESS),효성중공업,298040
전력저장장치(ESS),알에스오토메이션,140670
전력저장장치(ESS),신성이엔지,011930
전력저장장치(ESS),플래스크,041590
전력저장장치(ESS),파워로직스,047310
전력저장장치(ESS),유일에너테크,340930
전력저장장치(ESS),삼화전기,009470
전력저장장치(ESS),원익피앤이,217820
전력저장장치(ESS),삼진엘앤디,054090
전력저장장치(ESS),LS ELECTRIC,010120
전력저장장치(ESS),삼화콘덴서,001820
전력저장장치(ESS),세방전지,004490
전력저장장치(ESS),LG전자,066570
전력저장장치(ESS),엠플러스,259630
전력저장장치(ESS),서진시스템,178320
전력저장장치(ESS),지투파워,388050
전력저장장치(ESS),HD현대에너지솔루션,322000
전력저장장치(ESS),윌링스,313760
전력저장장치(ESS),피엔티,137400
전력저장장치(ESS),상아프론테크,089980
전력저장장치(ESS),씨아이에스,222080
전력저장장치(ESS),한전산업,130660
전력저장장치(ESS),LG에너지솔루션,373220
전력저장장치(ESS),SK이노베이션,096770
전력저장장치(ESS),티에스넥스젠,043220
전력저장장치(ESS),비츠로셀,082920
전력저장장치(ESS),삼성SDI,006400
전력저장장치(ESS),포스코DX,022100
전력저장장치(ESS),SK디앤디,210980
2019 하반기 신규상장,라온피플,300120
2019 하반기 신규상장,제이엘케이,322510
2019 하반기 신규상장,한화시스템,272210
2019 하반기 신규상장,에이스토리,241840
2019 하반기 신규상장,플리토,300080
2019 하반기 신규상장,웨이버스,336060
2019 하반기 신규상장,제테마,216080
2019 하반기 신규상장,미디어젠,279600
2019 하반기 신규상장,RF머트리얼즈,327260
2019 하반기 신규상장,비올,335890
2019 하반기 신규상장,메드팩토,235980
2019 하반기 신규상장,포커스에이치엔에스,331380
2019 하반기 신규상장,라닉스,317120
2019 하반기 신규상장,태웅로직스,124560
2019 하반기 신규상장,피피아이,062970
2019 하반기 신규상장,에스피시스템스,317830
2019 하반기 신규상장,케이엔제이,272110
2019 하반기 신규상장,솔트웨어,328380
2019 하반기 신규상장,우양,103840
2019 하반기 신규상장,씨에스베어링,297090
2019 하반기 신규상장,올리패스,244460
2019 하반기 신규상장,윈텍,320000
2019 하반기 신규상장,원텍,336570
2019 하반기 신규상장,마니커에프앤지,195500
2019 하반기 신규상장,레이,228670
2019 하반기 신규상장,대모,317850
2019 하반기 신규상장,다보링크,340360
2019 하반기 신규상장,신테카바이오,226330
2019 하반기 신규상장,씨티알모빌리티,308170
2019 하반기 신규상장,HLB바이오스텝,278650
2019 하반기 신규상장,캐리소프트,317530
2019 하반기 신규상장,티라유텍,322180
2019 하반기 신규상장,일승,333430
2019 하반기 신규상장,한독크린텍,256150
2019 하반기 신규상장,CJ 바이오사이언스,311690
2019 하반기 신규상장,티움바이오,321550
2019 하반기 신규상장,코윈테크,282880
2019 하반기 신규상장,세경하이테크,148150
2019 하반기 신규상장,그린플러스,186230
2019 하반기 신규상장,에이에프더블류,312610
2019 하반기 신규상장,녹십자웰빙,234690
2019 하반기 신규상장,엑스페릭스,317770
2019 하반기 신규상장,HD현대에너지솔루션,322000
2019 하반기 신규상장,자이에스앤디,317400
2019 하반기 신규상장,윌링스,313760
2019 하반기 신규상장,리메드,302550
2019 하반기 신규상장,누보,332290
2019 하반기 신규상장,세림B&G,340440
2019 하반기 신규상장,에스제이그룹,306040
2019 하반기 신규상장,KBG,318000
2019 하반기 신규상장,NH프라임리츠,338100
2019 하반기 신규상장,엔바이오니아,317870
2019 하반기 신규상장,네오크레마,311390
2019 하반기 신규상장,지누스,013890
2019 하반기 신규상장,팜스빌,318010
2019 하반기 신규상장,모코엠시스,333050
2019 하반기 신규상장,덕산테코피아,317330
2019 하반기 신규상장,코리아에셋투자증권,190650
2019 하반기 신규상장,롯데리츠,330590
2019 하반기 신규상장,아이비김영,339950
2019 하반기 신규상장,아이스크림에듀,289010
2019 하반기 신규상장,윙스풋,335870
2019 하반기 신규상장,펌텍코리아,251970
2019 하반기 신규상장,라파스,214260
2019 하반기 신규상장,나노브릭,286750
2019 하반기 신규상장,아톤,158430
2019 하반기 신규상장,아이티엠반도체,084850
2019 하반기 신규상장,브릿지바이오테라퓨틱스,288330
2019 하반기 신규상장,밸로프,331520
2019 하반기 신규상장,헥토파이낸셜,234340
전자파,제너셈,217190
전자파,아모텍,052710
전자파,레몬,294140
전자파,상신전자,263810
전자파,성우전자,081580
전자파,동일기연,032960
전자파,아이씨에이치,368600
전자파,잉크테크,049550
전자파,다산솔루에타,154040
전자파,켐트로닉스,089010
전자파,프로텍,053610
전자파,한미반도체,042700
무선충전기술,LG이노텍,011070
무선충전기술,웰킵스하이텍,043590
무선충전기술,아모센스,357580
무선충전기술,비에이치,090460
무선충전기술,한솔테크닉스,004710
무선충전기술,삼성전기,009150
무선충전기술,LG전자,066570
무선충전기술,삼성전자,005930
무선충전기술,이랜텍,054210
무선충전기술,알에프텍,061040
무선충전기술,LS,006260
무선충전기술,켐트로닉스,089010
윤활유,극동유화,014530
윤활유,S-Oil,010950
윤활유,GS,078930
윤활유,한국쉘석유,002960
윤활유,미창석유,003650
윤활유,흥구석유,024060
윤활유,SK이노베이션,096770
SSD,KX하이텍,052900
SSD,SFA반도체,036540
SSD,SK하이닉스,000660
SSD,심텍,222800
SSD,삼성전자,005930
SSD,네오셈,253590
SSD,하나마이크론,067310
SSD,SGA,049470
고령화 사회(노인복지),피제이전자,006140
고령화 사회(노인복지),인터로조,119610
고령화 사회(노인복지),유비케어,032620
고령화 사회(노인복지),녹십자홀딩스,005250
고령화 사회(노인복지),HLB제약,047920
고령화 사회(노인복지),인성정보,033230
고령화 사회(노인복지),큐렉소,060280
고령화 사회(노인복지),엔지켐생명과학,183490
고령화 사회(노인복지),코오롱티슈진,950160
고령화 사회(노인복지),인바디,041830
고령화 사회(노인복지),바텍,043150
고령화 사회(노인복지),오스코텍,039200
고령화 사회(노인복지),테라젠이텍스,066700
고령화 사회(노인복지),인피니트헬스케어,071200
고령화 사회(노인복지),세운메디칼,100700
고령화 사회(노인복지),대원제약,003220
고령화 사회(노인복지),삼성전자,005930
고령화 사회(노인복지),신흥,004080
고령화 사회(노인복지),씨유메디칼,115480
고령화 사회(노인복지),원익,032940
고령화 사회(노인복지),휴비츠,065510
고령화 사회(노인복지),뷰웍스,100120
고령화 사회(노인복지),차바이오텍,085660
고령화 사회(노인복지),메타바이오메드,059210
고령화 사회(노인복지),비트컴퓨터,032850
고령화 사회(노인복지),현대바이오랜드,052260
고령화 사회(노인복지),메디포스트,078160
고령화 사회(노인복지),LG화학,051910
고령화 사회(노인복지),오텍,067170
고령화 사회(노인복지),나노엔텍,039860
고령화 사회(노인복지),JW중외제약,001060
고령화 사회(노인복지),아이센스,099190
고령화 사회(노인복지),퓨쳐켐,220100
고령화 사회(노인복지),앱클론,174900
고령화 사회(노인복지),마크로젠,038290
자동차부품,태양금속,004100
자동차부품,우신시스템,017370
자동차부품,시노펙스,025320
자동차부품,LG이노텍,011070
자동차부품,디와이,013570
자동차부품,동원금속,018500
자동차부품,영보화학,014440
자동차부품,남선알미늄,008350
자동차부품,에코플라스틱,038110
자동차부품,SG글로벌,001380
자동차부품,인탑스,049070
자동차부품,캐스텍코리아,071850
자동차부품,티에이치엔,019180
자동차부품,엠에스오토텍,123040
자동차부품,웹스,196700
자동차부품,네오오토,212560
자동차부품,모트렉스,118990
자동차부품,덕양산업,024900
자동차부품,에코캡,128540
자동차부품,SNT다이내믹스,003570
자동차부품,아진산업,013310
자동차부품,대동금속,020400
자동차부품,인팩,023810
자동차부품,서연탑메탈,019770
자동차부품,세동,053060
자동차부품,영흥,012160
자동차부품,케이비아이동국실업,001620
자동차부품,화신정공,126640
자동차부품,티피씨글로벌,130740
자동차부품,한국단자,025540
자동차부품,육일씨엔에쓰,191410
자동차부품,SG&G,040610
자동차부품,서진오토모티브,122690
자동차부품,케이피에프,024880
자동차부품,인지컨트롤스,023800
자동차부품,대유플러스,000300
자동차부품,KB오토시스,024120
자동차부품,평화산업,090080
자동차부품,구영테크,053270
자동차부품,경창산업,024910
자동차부품,에코볼트,097780
자동차부품,디아이씨,092200
자동차부품,동양피스톤,092780
자동차부품,성창오토텍,080470
자동차부품,씨티알모빌리티,308170
자동차부품,세아메카닉스,396300
자동차부품,삼기,122350
자동차부품,대성파인텍,104040
자동차부품,한일단조,024740
자동차부품,폴라리스세원,234100
자동차부품,지엠비코리아,013870
자동차부품,우수AMS,066590
자동차부품,금호에이치티,214330
자동차부품,한온시스템,018880
자동차부품,오스템,031510
자동차부품,일지테크,019540
자동차부품,체시스,033250
자동차부품,한주라이트메탈,198940
자동차부품,엔브이에이치코리아,067570
자동차부품,영화테크,265560
자동차부품,세종공업,033530
자동차부품,삼보모터스,053700
자동차부품,대원산업,005710
자동차부품,SNT모티브,064960
자동차부품,현대위아,011210
자동차부품,서연이화,200880
자동차부품,에스엘,005850
자동차부품,태원물산,001420
자동차부품,코리아에프티,123410
자동차부품,네오티스,085910
자동차부품,현대공업,170030
자동차부품,디와이씨,310870
자동차부품,케이엔더블유,105330
자동차부품,클라우드에어,036170
자동차부품,유니크,011320
자동차부품,나라엠앤디,051490
자동차부품,세원정공,021820
자동차부품,대동기어,008830
자동차부품,대우부품,009320
자동차부품,효성첨단소재,298050
자동차부품,새론오토모티브,075180
자동차부품,덕우전자,263600
자동차부품,아이윈,090150
자동차부품,세아특수강,019440
자동차부품,대유에이텍,002880
자동차부품,유성기업,002920
자동차부품,와이엠,007530
자동차부품,계양전기,012200
자동차부품,두올,016740
자동차부품,세원물산,024830
자동차부품,재영솔루텍,049630
자동차부품,오리엔트정공,065500
자동차부품,명신산업,009900
자동차부품,유라테크,048430
자동차부품,SJM,123700
자동차부품,대원강업,000430
자동차부품,에스엠벡셀,010580
자동차부품,영화금속,012280
자동차부품,BGF에코머티리얼즈,126600
자동차부품,모토닉,009680
자동차부품,화승알앤에이,378850
자동차부품,DN오토모티브,007340
자동차부품,파트론,091700
자동차부품,대유에이피,290120
자동차부품,현대모비스,012330
자동차부품,피에이치에이,043370
자동차부품,DH오토웨어,025440
자동차부품,HL홀딩스,060980
자동차부품,KBI메탈,024840
자동차부품,LX하우시스,108670
자동차부품,동아화성,041930
자동차부품,풍강,093380
자동차부품,우리산업,215360
자동차부품,화신,010690
자동차부품,화천기계,010660
자동차부품,이원컴포텍,088290
자동차부품,디젠스,113810
자동차부품,CBI,013720
자동차부품,휴림에이텍,078590
자동차부품,삼원강재,023000
자동차부품,유니온머티리얼,047400
자동차부품,모베이스전자,012860
자동차부품,성우하이텍,015750
자동차부품,삼성공조,006660
자동차부품,한국무브넥스,010100
자동차부품,일진하이솔루스,271940
자동차부품,HDC현대EP,089470
자동차부품,핸즈코퍼레이션,143210
자동차부품,인화정공,101930
자동차부품,코다코,046070
자동차부품,트루윈,105550
자동차부품,상신브레이크,041650
자동차부품,에스텍,069510
자동차부품,유니테크노,241690
자동차부품,피에스텍,002230
자동차부품,포메탈,119500
자동차부품,알멕,354320
자동차부품,대호에이엘,069460
자동차부품,GH신소재,130500
자동차부품,HL만도,204320
선박평형수 처리장치,부방,014470
선박평형수 처리장치,엔케이,085310
선박평형수 처리장치,STX엔진,077970
선박평형수 처리장치,윌링스,313760
선박평형수 처리장치,한라IMS,092460
선박평형수 처리장치,HD한국조선해양,009540
비철금속,코센,009730
비철금속,남선알미늄,008350
비철금속,티플랙스,081150
비철금속,피제이메탈,128660
비철금속,풍산,103140
비철금속,풍산홀딩스,005810
비철금속,국일신동,060480
비철금속,현대비앤지스틸,004560
비철금속,이구산업,025820
비철금속,알루코,001780
비철금속,대유플러스,000300
비철금속,황금에스티,032560
비철금속,한주라이트메탈,198940
비철금속,쎄니트,037760
비철금속,그린플러스,186230
비철금속,대양금속,009190
비철금속,DI동일,001530
비철금속,태경산업,015890
비철금속,대창,012800
비철금속,영풍,000670
비철금속,포스코엠텍,009520
비철금속,서원,021050
비철금속,조일알미늄,018470
비철금속,삼아알미늄,006110
비철금속,알멕,354320
비철금속,대호에이엘,069460
비철금속,고려아연,010130
재택근무/스마트워크,오파스넷,173130
재택근무/스마트워크,에스넷,038680
재택근무/스마트워크,파수,150900
재택근무/스마트워크,휴네시온,290270
재택근무/스마트워크,소프트캠프,258790
재택근무/스마트워크,영림원소프트랩,060850
재택근무/스마트워크,제이씨현시스템,033320
재택근무/스마트워크,더존비즈온,012510
재택근무/스마트워크,링네트,042500
재택근무/스마트워크,효성ITX,094280
재택근무/스마트워크,폴라리스오피스,041020
재택근무/스마트워크,알서포트,131370
재택근무/스마트워크,NHN,181710
재택근무/스마트워크,이씨에스,067010
재택근무/스마트워크,세종텔레콤,036630
2차전지,에코앤드림,101360
2차전지,더블유씨피,393890
2차전지,우신시스템,017370
2차전지,신성에스티,416180
2차전지,펨트론,168360
2차전지,솔루스첨단소재,336370
2차전지,에코프로머티,450080
2차전지,대성하이텍,129920
2차전지,동화기업,025900
2차전지,TCC스틸,002710
2차전지,에코프로비엠,247540
2차전지,아바코,083930
2차전지,제이오,418550
2차전지,강원에너지,114190
2차전지,애경케미칼,161000
2차전지,브이원텍,251630
2차전지,신성델타테크,065350
2차전지,케이엔에스,432470
2차전지,동국알앤에스,075970
2차전지,파인텍,131760
2차전지,윈텍,320000
2차전지,이녹스,088390
2차전지,엔켐,348370
2차전지,파워로직스,047310
2차전지,유일에너테크,340930
2차전지,이노메트리,302430
2차전지,알루코,001780
2차전지,미래컴퍼니,049950
2차전지,삼기이브이,419050
2차전지,유에스티,263770
2차전지,HB테크놀러지,078150
2차전지,레몬,294140
2차전지,자이글,234920
2차전지,이수스페셜티케미컬,457190
2차전지,새빗켐,107600
2차전지,세아메카닉스,396300
2차전지,글로벌에스엠,900070
2차전지,에스에프에이,056190
2차전지,필옵틱스,161580
2차전지,켐트로스,220260
2차전지,대보마그네틱,290670
2차전지,원익피앤이,217820
2차전지,삼진엘앤디,054090
2차전지,에스코넥,096630
2차전지,필에너지,378340
2차전지,자비스,254120
2차전지,황금에스티,032560
2차전지,영화테크,265560
2차전지,코윈테크,282880
2차전지,세방전지,004490
2차전지,미코,059090
2차전지,원준,382840
2차전지,조광페인트,004910
2차전지,에코프로,086520
2차전지,웰크론한텍,076080
2차전지,엠플러스,259630
2차전지,티에스아이,277880
2차전지,나노팀,417010
2차전지,탑엔지니어링,065130
2차전지,에이에프더블류,312610
2차전지,DI동일,001530
2차전지,나라엠앤디,051490
2차전지,포스코퓨처엠,003670
2차전지,에이치와이티씨,148930
2차전지,나인테크,267320
2차전지,하나기술,299030
2차전지,신흥에스이씨,243840
2차전지,솔브레인홀딩스,036830
2차전지,엔시스,333620
2차전지,광무,029480
2차전지,파워넷,037030
2차전지,이엔플러스,074610
2차전지,상신이디피,091580
2차전지,톱텍,108230
2차전지,디에이테크놀로지,196490
2차전지,지아이텍,382480
2차전지,이랜텍,054210
2차전지,엠케이전자,033160
2차전지,서원인텍,093920
2차전지,피엔티,137400
2차전지,상아프론테크,089980
2차전지,코이즈,121850
2차전지,씨아이에스,222080
2차전지,에이프로,262260
2차전지,유진테크놀로지,240600
2차전지,POSCO홀딩스,005490
2차전지,후성,093370
2차전지,SK아이이테크놀로지,361610
2차전지,한솔케미칼,014680
2차전지,대주전자재료,078600
2차전지,테이팩스,055490
2차전지,LG에너지솔루션,373220
2차전지,SK이노베이션,096770
2차전지,PI첨단소재,178920
2차전지,오션브릿지,241790
2차전지,디이엔티,079810
2차전지,성일하이텍,365340
2차전지,성우하이텍,015750
2차전지,조일알미늄,018470
2차전지,덕산테코피아,317330
2차전지,윤성에프앤씨,372170
2차전지,한농화성,011500
2차전지,삼아알미늄,006110
2차전지,탑머티리얼,360070
2차전지,롯데에너지머티리얼즈,020150
2차전지,알엔투테크놀로지,148250
2차전지,SKC,011790
2차전지,쎄노텍,222420
2차전지,코스모화학,005420
2차전지,LG화학,051910
2차전지,메가터치,446540
2차전지,엘앤에프,066970
2차전지,알멕,354320
2차전지,케이엔솔,053080
2차전지,금양,001570
2차전지,코스모신소재,005070
2차전지,나노신소재,121600
2차전지,율촌화학,008730
2차전지,동원시스템즈,014820
2차전지,삼성SDI,006400
2차전지,디아이티,110990
2차전지,아이티엠반도체,084850
2차전지,고려아연,010130
2차전지,대한유화,006650
2차전지,솔브레인,357780
2차전지,천보,278280
2차전지,KG케미칼,001390
LED장비,예스티,122640
LED장비,기가레인,049080
LED장비,미래컴퍼니,049950
LED장비,네온테크,306620
LED장비,이오테크닉스,039030
LED장비,탑엔지니어링,065130
LED장비,티씨케이,064760
LED장비,티에스이,131290
LED장비,프로텍,053610
LED장비,주성엔지니어링,036930
LED장비,레이저쎌,412350
국내 상장 중국기업,골든센츄리,900280
국내 상장 중국기업,오가닉티코스메틱,900300
국내 상장 중국기업,헝셩그룹,900270
국내 상장 중국기업,이스트아시아홀딩스,900110
국내 상장 중국기업,글로벌에스엠,900070
국내 상장 중국기업,컬러레이,900310
국내 상장 중국기업,크리스탈신소재,900250
국내 상장 중국기업,윙입푸드,900340
국내 상장 중국기업,로스웰,900260
국내 상장 중국기업,씨엑스아이,900120
니켈,티플랙스,081150
니켈,이상네트웍스,080010
니켈,포스코인터내셔널,047050
니켈,현대비앤지스틸,004560
니켈,LX인터내셔널,001120
니켈,유에스티,263770
니켈,제이스코홀딩스,023440
니켈,이지트로닉스,377330
니켈,황금에스티,032560
니켈,대양금속,009190
니켈,세아특수강,019440
니켈,삼화전자,011230
니켈,POSCO홀딩스,005490
니켈,LG에너지솔루션,373220
니켈,LG화학,051910
니켈,STX,011810
IT 대표주,삼성에스디에스,018260
IT 대표주,SK하이닉스,000660
IT 대표주,LG디스플레이,034220
IT 대표주,LG전자,066570
IT 대표주,삼성전자,005930
IT 대표주,삼성SDI,006400
마이크로 LED,루멘스,038060
마이크로 LED,광전자,017900
마이크로 LED,라온텍,418420
마이크로 LED,LG전자,066570
마이크로 LED,코세스,089890
마이크로 LED,삼성전자,005930
마이크로 LED,큐에스아이,066310
마이크로 LED,영우디에스피,143540
마이크로 LED,원풍물산,008290
마이크로 LED,서울반도체,046890
출산장려정책,꿈비,407400
출산장려정책,SAMG엔터,419530
